Monoterpene_EZ,Monoterpene,Time_series,Time_series
Mx_data[][714].d,,tseries.d,tseries.d
137.1325073242;C10H16H+,,,
,71.6021,8/2/2019 17:32,43679.73118
,52.8382,8/2/2019 17:32,43679.73119
,49.0997,8/2/2019 17:32,43679.7312
,69.6848,8/2/2019 17:32,43679.73122
,78.3647,8/2/2019 17:32,43679.73123
,47.8154,8/2/2019 17:32,43679.73124
,72.4127,8/2/2019 17:33,43679.73125
,56.5632,8/2/2019 17:33,43679.73126
,66.3901,8/2/2019 17:33,43679.73127
,77.2127,8/2/2019 17:33,43679.73128
,54.9735,8/2/2019 17:33,43679.7313
,58.7915,8/2/2019 17:33,43679.73131
,70.5733,8/2/2019 17:33,43679.73132
,71.4507,8/2/2019 17:33,43679.73133
,71.6637,8/2/2019 17:33,43679.73134
,66.3039,8/2/2019 17:33,43679.73135
,57.2618,8/2/2019 17:33,43679.73137
,87.6153,8/2/2019 17:33,43679.73138
,84.9418,8/2/2019 17:33,43679.73139
,59.4195,8/2/2019 17:33,43679.7314
,41.9748,8/2/2019 17:33,43679.73141
,77.8797,8/2/2019 17:33,43679.73142
,52.9273,8/2/2019 17:33,43679.73144
,57.6187,8/2/2019 17:33,43679.73145
,55.3567,8/2/2019 17:33,43679.73146
,72.301,8/2/2019 17:33,43679.73147
,50.3265,8/2/2019 17:33,43679.73148
,58.8796,8/2/2019 17:33,43679.73149
,63.7191,8/2/2019 17:33,43679.7315
,45.8675,8/2/2019 17:33,43679.73152
,67.564,8/2/2019 17:33,43679.73153
,50.7886,8/2/2019 17:33,43679.73154
,71.5112,8/2/2019 17:33,43679.73155
,56.5012,8/2/2019 17:33,43679.73156
,79.4767,8/2/2019 17:33,43679.73157
,60.6061,8/2/2019 17:33,43679.73159
,50.6567,8/2/2019 17:33,43679.7316
,65.0981,8/2/2019 17:33,43679.73161
,53.4062,8/2/2019 17:33,43679.73162
,61.7431,8/2/2019 17:33,43679.73163
,47.7602,8/2/2019 17:33,43679.73164
,62.4151,8/2/2019 17:33,43679.73166
,55.5879,8/2/2019 17:33,43679.73167
,51.1822,8/2/2019 17:33,43679.73168
,46.7303,8/2/2019 17:33,43679.73169
,49.1478,8/2/2019 17:33,43679.7317
,55.6446,8/2/2019 17:33,43679.73171
,43.1362,8/2/2019 17:33,43679.73172
,62.9841,8/2/2019 17:33,43679.73174
,65.4963,8/2/2019 17:33,43679.73175
,66.1845,8/2/2019 17:33,43679.73176
,78.184,8/2/2019 17:33,43679.73177
,60.4044,8/2/2019 17:33,43679.73178
,59.2466,8/2/2019 17:33,43679.73179
,64.74,8/2/2019 17:33,43679.73181
,61.9679,8/2/2019 17:33,43679.73182
,56.8218,8/2/2019 17:33,43679.73183
,49.291,8/2/2019 17:33,43679.73184
,65.7782,8/2/2019 17:33,43679.73185
,49.3422,8/2/2019 17:33,43679.73186
,49.7613,8/2/2019 17:33,43679.73188
,59.93,8/2/2019 17:33,43679.73189
,74.9859,8/2/2019 17:33,43679.7319
,48.9599,8/2/2019 17:33,43679.73191
,70.9201,8/2/2019 17:33,43679.73192
,54.307,8/2/2019 17:33,43679.73193
,56.3424,8/2/2019 17:34,43679.73194
,62.7366,8/2/2019 17:34,43679.73196
,46.8773,8/2/2019 17:34,43679.73197
,53.6118,8/2/2019 17:34,43679.73198
,58.6006,8/2/2019 17:34,43679.73199
,83.2267,8/2/2019 17:34,43679.732
,72.9542,8/2/2019 17:34,43679.73201
,69.7566,8/2/2019 17:34,43679.73203
,57.005,8/2/2019 17:34,43679.73204
,72.0157,8/2/2019 17:34,43679.73205
,71.2346,8/2/2019 17:34,43679.73206
,75.0036,8/2/2019 17:34,43679.73207
,62.2689,8/2/2019 17:34,43679.73208
,78.7864,8/2/2019 17:34,43679.73209
,60.5696,8/2/2019 17:34,43679.73211
,50.7347,8/2/2019 17:34,43679.73212
,45.1456,8/2/2019 17:34,43679.73213
,49.6447,8/2/2019 17:34,43679.73214
,52.7771,8/2/2019 17:34,43679.73215
,74.9905,8/2/2019 17:34,43679.73216
,56.1192,8/2/2019 17:34,43679.73218
,57.5787,8/2/2019 17:34,43679.73219
,54.3451,8/2/2019 17:34,43679.7322
,52.9031,8/2/2019 17:34,43679.73221
,46.6453,8/2/2019 17:34,43679.73222
,57.561,8/2/2019 17:34,43679.73223
,64.8023,8/2/2019 17:34,43679.73225
,72.1654,8/2/2019 17:34,43679.73226
,65.4825,8/2/2019 17:34,43679.73227
,46.6188,8/2/2019 17:34,43679.73228
,81.5481,8/2/2019 17:34,43679.73229
,59.3714,8/2/2019 17:34,43679.7323
,43.2188,8/2/2019 17:34,43679.73231
,71.4149,8/2/2019 17:34,43679.73233
,43.145,8/2/2019 17:34,43679.73234
,47.3265,8/2/2019 17:34,43679.73235
,68.1134,8/2/2019 17:34,43679.73236
,45.8252,8/2/2019 17:34,43679.73237
,65.08,8/2/2019 17:34,43679.73238
,62.0747,8/2/2019 17:34,43679.7324
,58.695,8/2/2019 17:34,43679.73241
,61.1709,8/2/2019 17:34,43679.73242
,54.0076,8/2/2019 17:34,43679.73243
,50.0411,8/2/2019 17:34,43679.73244
,60.7018,8/2/2019 17:34,43679.73245
,67.4931,8/2/2019 17:34,43679.73247
,51.6866,8/2/2019 17:34,43679.73248
,61.384,8/2/2019 17:34,43679.73249
,50.8564,8/2/2019 17:34,43679.7325
,47.5093,8/2/2019 17:34,43679.73251
,68.5356,8/2/2019 17:34,43679.73252
,48.8457,8/2/2019 17:34,43679.73253
,59.2247,8/2/2019 17:34,43679.73255
,57.1952,8/2/2019 17:34,43679.73256
,57.1435,8/2/2019 17:34,43679.73257
,58.7898,8/2/2019 17:34,43679.73258
,52.9983,8/2/2019 17:34,43679.73259
,68.424,8/2/2019 17:34,43679.7326
,74.1761,8/2/2019 17:34,43679.73262
,45.3008,8/2/2019 17:34,43679.73263
,61.1581,8/2/2019 17:35,43679.73264
,55.4689,8/2/2019 17:35,43679.73265
,65.5925,8/2/2019 17:35,43679.73266
,53.9366,8/2/2019 17:35,43679.73267
,85.0494,8/2/2019 17:35,43679.73269
,55.3499,8/2/2019 17:35,43679.7327
,40.8484,8/2/2019 17:35,43679.73271
,68.0219,8/2/2019 17:35,43679.73272
,46.4797,8/2/2019 17:35,43679.73273
,70.6012,8/2/2019 17:35,43679.73274
,56.1051,8/2/2019 17:35,43679.73275
,46.8873,8/2/2019 17:35,43679.73277
,56.4649,8/2/2019 17:35,43679.73278
,66.2696,8/2/2019 17:35,43679.73279
,67.9022,8/2/2019 17:35,43679.7328
,54.7566,8/2/2019 17:35,43679.73281
,51.2086,8/2/2019 17:35,43679.73282
,62.9325,8/2/2019 17:35,43679.73284
,74.406,8/2/2019 17:35,43679.73285
,65.5027,8/2/2019 17:35,43679.73286
,65.91,8/2/2019 17:35,43679.73287
,68.3157,8/2/2019 17:35,43679.73288
,44.8975,8/2/2019 17:35,43679.73289
,49.2987,8/2/2019 17:35,43679.73291
,44.5131,8/2/2019 17:35,43679.73292
,64.4109,8/2/2019 17:35,43679.73293
,48.5733,8/2/2019 17:35,43679.73294
,72.9964,8/2/2019 17:35,43679.73295
,58.5916,8/2/2019 17:35,43679.73296
,50.1523,8/2/2019 17:35,43679.73297
,57.7653,8/2/2019 17:35,43679.73299
,52.5593,8/2/2019 17:35,43679.733
,68.8214,8/2/2019 17:35,43679.73301
,50.3638,8/2/2019 17:35,43679.73302
,77.9425,8/2/2019 17:35,43679.73303
,56.8128,8/2/2019 17:35,43679.73304
,45.3874,8/2/2019 17:35,43679.73306
,61.6471,8/2/2019 17:35,43679.73307
,64.1535,8/2/2019 17:35,43679.73308
,37.5201,8/2/2019 17:35,43679.73309
,55.599,8/2/2019 17:35,43679.7331
,48.8562,8/2/2019 17:35,43679.73311
,51.5433,8/2/2019 17:35,43679.73313
,48.574,8/2/2019 17:35,43679.73314
,60.9165,8/2/2019 17:35,43679.73315
,57.8584,8/2/2019 17:35,43679.73316
,65.7757,8/2/2019 17:35,43679.73317
,55.3094,8/2/2019 17:35,43679.73318
,60.1971,8/2/2019 17:35,43679.73319
,57.9806,8/2/2019 17:35,43679.73321
,57.3392,8/2/2019 17:35,43679.73322
,77.8323,8/2/2019 17:35,43679.73323
,43.117,8/2/2019 17:35,43679.73324
,52.0902,8/2/2019 17:35,43679.73325
,66.0634,8/2/2019 17:35,43679.73326
,57.4269,8/2/2019 17:35,43679.73328
,59.4663,8/2/2019 17:35,43679.73329
,68.4014,8/2/2019 17:35,43679.7333
,57.1969,8/2/2019 17:35,43679.73331
,61.9967,8/2/2019 17:35,43679.73332
,58.8541,8/2/2019 17:36,43679.73333
,61.9654,8/2/2019 17:36,43679.73334
,56.2409,8/2/2019 17:36,43679.73336
,56.1094,8/2/2019 17:36,43679.73337
,79.5203,8/2/2019 17:36,43679.73338
,45.6262,8/2/2019 17:36,43679.73339
,60.6848,8/2/2019 17:36,43679.7334
,54.7396,8/2/2019 17:36,43679.73341
,61.5846,8/2/2019 17:36,43679.73343
,59.5121,8/2/2019 17:36,43679.73344
,50.7747,8/2/2019 17:36,43679.73345
,52.2894,8/2/2019 17:36,43679.73346
,70.7136,8/2/2019 17:36,43679.73347
,47.7847,8/2/2019 17:36,43679.73348
,33.4725,8/2/2019 17:36,43679.7335
,65.0225,8/2/2019 17:36,43679.73351
,68.8903,8/2/2019 17:36,43679.73352
,62.3829,8/2/2019 17:36,43679.73353
,45.8985,8/2/2019 17:36,43679.73354
,54.4711,8/2/2019 17:36,43679.73355
,38.9748,8/2/2019 17:36,43679.73356
,76.8062,8/2/2019 17:36,43679.73358
,58.2212,8/2/2019 17:36,43679.73359
,75.0175,8/2/2019 17:36,43679.7336
,56.0789,8/2/2019 17:36,43679.73361
,67.8787,8/2/2019 17:36,43679.73362
,60.2277,8/2/2019 17:36,43679.73363
,58.8558,8/2/2019 17:36,43679.73365
,65.6868,8/2/2019 17:36,43679.73366
,69.526,8/2/2019 17:36,43679.73367
,53.1141,8/2/2019 17:36,43679.73368
,61.0672,8/2/2019 17:36,43679.73369
,63.2571,8/2/2019 17:36,43679.7337
,55.6673,8/2/2019 17:36,43679.73372
,65.6451,8/2/2019 17:36,43679.73373
,54.1628,8/2/2019 17:36,43679.73374
,58.2733,8/2/2019 17:36,43679.73375
,58.7666,8/2/2019 17:36,43679.73376
,68.9004,8/2/2019 17:36,43679.73377
,54.4189,8/2/2019 17:36,43679.73378
,51.4287,8/2/2019 17:36,43679.7338
,57.8574,8/2/2019 17:36,43679.73381
,71.198,8/2/2019 17:36,43679.73382
,58.7076,8/2/2019 17:36,43679.73383
,64.7805,8/2/2019 17:36,43679.73384
,47.071,8/2/2019 17:36,43679.73385
,53.8758,8/2/2019 17:36,43679.73387
,67.1541,8/2/2019 17:36,43679.73388
,54.5317,8/2/2019 17:36,43679.73389
,64.631,8/2/2019 17:36,43679.7339
,60.1869,8/2/2019 17:36,43679.73391
,32.9859,8/2/2019 17:36,43679.73392
,53.3148,8/2/2019 17:36,43679.73394
,39.9947,8/2/2019 17:36,43679.73395
,60.1494,8/2/2019 17:36,43679.73396
,63.9883,8/2/2019 17:36,43679.73397
,65.4338,8/2/2019 17:36,43679.73398
,50.5101,8/2/2019 17:36,43679.73399
,55.332,8/2/2019 17:36,43679.734
,51.7328,8/2/2019 17:36,43679.73402
,47.9407,8/2/2019 17:37,43679.73403
,67.8583,8/2/2019 17:37,43679.73404
,54.1459,8/2/2019 17:37,43679.73405
,53.8375,8/2/2019 17:37,43679.73406
,58.5336,8/2/2019 17:37,43679.73407
,42.757,8/2/2019 17:37,43679.73409
,56.7193,8/2/2019 17:37,43679.7341
,57.9558,8/2/2019 17:37,43679.73411
,67.0637,8/2/2019 17:37,43679.73412
,65.7571,8/2/2019 17:37,43679.73413
,37.3357,8/2/2019 17:37,43679.73414
,53.8643,8/2/2019 17:37,43679.73416
,71.9898,8/2/2019 17:37,43679.73417
,44.8528,8/2/2019 17:37,43679.73418
,52.9938,8/2/2019 17:37,43679.73419
,80.2768,8/2/2019 17:37,43679.7342
,50.4962,8/2/2019 17:37,43679.73421
,62.4848,8/2/2019 17:37,43679.73422
,75.3279,8/2/2019 17:37,43679.73424
,56.5536,8/2/2019 17:37,43679.73425
,42.4388,8/2/2019 17:37,43679.73426
,65.62,8/2/2019 17:37,43679.73427
,53.0672,8/2/2019 17:37,43679.73428
,60.1551,8/2/2019 17:37,43679.73429
,57.3274,8/2/2019 17:37,43679.73431
,53.4705,8/2/2019 17:37,43679.73432
,57.0972,8/2/2019 17:37,43679.73433
,54.8891,8/2/2019 17:37,43679.73434
,59.3193,8/2/2019 17:37,43679.73435
,60.9909,8/2/2019 17:37,43679.73436
,58.838,8/2/2019 17:37,43679.73438
,45.7934,8/2/2019 17:37,43679.73439
,67.2226,8/2/2019 17:37,43679.7344
,67.8886,8/2/2019 17:37,43679.73441
,65.1366,8/2/2019 17:37,43679.73442
,74.0755,8/2/2019 17:37,43679.73443
,65.9458,8/2/2019 17:37,43679.73444
,43.5646,8/2/2019 17:37,43679.73446
,48.4047,8/2/2019 17:37,43679.73447
,71.2145,8/2/2019 17:37,43679.73448
,67.0594,8/2/2019 17:37,43679.73449
,63.0103,8/2/2019 17:37,43679.7345
,36.1698,8/2/2019 17:37,43679.73451
,70.1553,8/2/2019 17:37,43679.73453
,49.6714,8/2/2019 17:37,43679.73454
,52.9422,8/2/2019 17:37,43679.73455
,60.3107,8/2/2019 17:37,43679.73456
,74.4046,8/2/2019 17:37,43679.73457
,58.3215,8/2/2019 17:37,43679.73458
,80.4744,8/2/2019 17:37,43679.73459
,57.5548,8/2/2019 17:37,43679.73461
,47.4248,8/2/2019 17:37,43679.73462
,51.6825,8/2/2019 17:37,43679.73463
,49.8217,8/2/2019 17:37,43679.73464
,73.53,8/2/2019 17:37,43679.73465
,67.8472,8/2/2019 17:37,43679.73466
,59.9457,8/2/2019 17:37,43679.73468
,43.6185,8/2/2019 17:37,43679.73469
,52.2164,8/2/2019 17:37,43679.7347
,59.2851,8/2/2019 17:37,43679.73471
,57.6927,8/2/2019 17:38,43679.73472
,46.2956,8/2/2019 17:38,43679.73473
,56.7147,8/2/2019 17:38,43679.73475
,58.9941,8/2/2019 17:38,43679.73476
,67.3759,8/2/2019 17:38,43679.73477
,68.6862,8/2/2019 17:38,43679.73478
,72.7027,8/2/2019 17:38,43679.73479
,77.1813,8/2/2019 17:38,43679.7348
,45.1679,8/2/2019 17:38,43679.73481
,58.9697,8/2/2019 17:38,43679.73483
,59.6918,8/2/2019 17:38,43679.73484
,51.4485,8/2/2019 17:38,43679.73485
,71.4351,8/2/2019 17:38,43679.73486
,52.0912,8/2/2019 17:38,43679.73487
,68.1929,8/2/2019 17:38,43679.73488
,52.9723,8/2/2019 17:38,43679.7349
,75.6481,8/2/2019 17:38,43679.73491
,47.7826,8/2/2019 17:38,43679.73492
,52.3211,8/2/2019 17:38,43679.73493
,48.5569,8/2/2019 17:38,43679.73494
,67.1012,8/2/2019 17:38,43679.73495
,47.8581,8/2/2019 17:38,43679.73497
,67.6873,8/2/2019 17:38,43679.73498
,66.2965,8/2/2019 17:38,43679.73499
,65.6987,8/2/2019 17:38,43679.735
,53.5129,8/2/2019 17:38,43679.73501
,50.1977,8/2/2019 17:38,43679.73502
,58.7904,8/2/2019 17:38,43679.73503
,63.6201,8/2/2019 17:38,43679.73505
,56.7373,8/2/2019 17:38,43679.73506
,62.317,8/2/2019 17:38,43679.73507
,59.8989,8/2/2019 17:38,43679.73508
,68.0438,8/2/2019 17:38,43679.73509
,53.4249,8/2/2019 17:38,43679.7351
,57.4826,8/2/2019 17:38,43679.73512
,56.0576,8/2/2019 17:38,43679.73513
,64.5157,8/2/2019 17:38,43679.73514
,42.5433,8/2/2019 17:38,43679.73515
,40.6307,8/2/2019 17:38,43679.73516
,69.0706,8/2/2019 17:38,43679.73517
,51.2816,8/2/2019 17:38,43679.73519
,56.3233,8/2/2019 17:38,43679.7352
,69.7785,8/2/2019 17:38,43679.73521
,48.0607,8/2/2019 17:38,43679.73522
,49.056,8/2/2019 17:38,43679.73523
,50.8759,8/2/2019 17:38,43679.73524
,48.7621,8/2/2019 17:38,43679.73525
,52.6666,8/2/2019 17:38,43679.73527
,70.4743,8/2/2019 17:38,43679.73528
,55.3193,8/2/2019 17:38,43679.73529
,71.836,8/2/2019 17:38,43679.7353
,64.0243,8/2/2019 17:38,43679.73531
,58.5482,8/2/2019 17:38,43679.73532
,70.993,8/2/2019 17:38,43679.73534
,48.0713,8/2/2019 17:38,43679.73535
,72.1127,8/2/2019 17:38,43679.73536
,58.9407,8/2/2019 17:38,43679.73537
,49.392,8/2/2019 17:38,43679.73538
,65.2843,8/2/2019 17:38,43679.73539
,70.9543,8/2/2019 17:38,43679.73541
,54.2424,8/2/2019 17:39,43679.73542
,68.0733,8/2/2019 17:39,43679.73543
,47.6959,8/2/2019 17:39,43679.73544
,52.0453,8/2/2019 17:39,43679.73545
,59.3887,8/2/2019 17:39,43679.73546
,50.0722,8/2/2019 17:39,43679.73547
,57.1063,8/2/2019 17:39,43679.73549
,62.8153,8/2/2019 17:39,43679.7355
,59.787,8/2/2019 17:39,43679.73551
,34.3636,8/2/2019 17:39,43679.73552
,53.5029,8/2/2019 17:39,43679.73553
,49.1116,8/2/2019 17:39,43679.73554
,63.6556,8/2/2019 17:39,43679.73556
,53.937,8/2/2019 17:39,43679.73557
,54.8637,8/2/2019 17:39,43679.73558
,67.9509,8/2/2019 17:39,43679.73559
,66.5401,8/2/2019 17:39,43679.7356
,53.9433,8/2/2019 17:39,43679.73561
,55.7735,8/2/2019 17:39,43679.73563
,45.4846,8/2/2019 17:39,43679.73564
,61.7698,8/2/2019 17:39,43679.73565
,61.3519,8/2/2019 17:39,43679.73566
,57.2831,8/2/2019 17:39,43679.73567
,55.9075,8/2/2019 17:39,43679.73568
,76.4636,8/2/2019 17:39,43679.73569
,65.8824,8/2/2019 17:39,43679.73571
,44.6541,8/2/2019 17:39,43679.73572
,48.3375,8/2/2019 17:39,43679.73573
,54.6402,8/2/2019 17:39,43679.73574
,46.7549,8/2/2019 17:39,43679.73575
,67.0547,8/2/2019 17:39,43679.73576
,57.4421,8/2/2019 17:39,43679.73578
,62.2677,8/2/2019 17:39,43679.73579
,68.032,8/2/2019 17:39,43679.7358
,37.8467,8/2/2019 17:39,43679.73581
,59.3946,8/2/2019 17:39,43679.73582
,49.0296,8/2/2019 17:39,43679.73583
,52.3238,8/2/2019 17:39,43679.73584
,64.7877,8/2/2019 17:39,43679.73586
,50.5477,8/2/2019 17:39,43679.73587
,46.1567,8/2/2019 17:39,43679.73588
,52.5308,8/2/2019 17:39,43679.73589
,54.1908,8/2/2019 17:39,43679.7359
,64.4095,8/2/2019 17:39,43679.73591
,77.6166,8/2/2019 17:39,43679.73593
,49.726,8/2/2019 17:39,43679.73594
,43.7478,8/2/2019 17:39,43679.73595
,62.1745,8/2/2019 17:39,43679.73596
,59.4356,8/2/2019 17:39,43679.73597
,55.9068,8/2/2019 17:39,43679.73598
,58.3487,8/2/2019 17:39,43679.736
,47.2961,8/2/2019 17:39,43679.73601
,46.2246,8/2/2019 17:39,43679.73602
,56.63,8/2/2019 17:39,43679.73603
,50.6491,8/2/2019 17:39,43679.73604
,39.3369,8/2/2019 17:39,43679.73605
,57.7305,8/2/2019 17:39,43679.73606
,53.0557,8/2/2019 17:39,43679.73608
,56.203,8/2/2019 17:39,43679.73609
,70.1905,8/2/2019 17:39,43679.7361
,48.2592,8/2/2019 17:40,43679.73611
,52.2743,8/2/2019 17:40,43679.73612
,59.0055,8/2/2019 17:40,43679.73613
,39.7202,8/2/2019 17:40,43679.73615
,60.979,8/2/2019 17:40,43679.73616
,54.0176,8/2/2019 17:40,43679.73617
,64.8651,8/2/2019 17:40,43679.73618
,60.4362,8/2/2019 17:40,43679.73619
,60.1762,8/2/2019 17:40,43679.7362
,52.0459,8/2/2019 17:40,43679.73622
,59.4615,8/2/2019 17:40,43679.73623
,64.3397,8/2/2019 17:40,43679.73624
,52.3343,8/2/2019 17:40,43679.73625
,64.3267,8/2/2019 17:40,43679.73626
,55.2793,8/2/2019 17:40,43679.73627
,66.4546,8/2/2019 17:40,43679.73628
,50.1124,8/2/2019 17:40,43679.7363
,59.9325,8/2/2019 17:40,43679.73631
,60.5339,8/2/2019 17:40,43679.73632
,75.3276,8/2/2019 17:40,43679.73633
,41.2256,8/2/2019 17:40,43679.73634
,66.0524,8/2/2019 17:40,43679.73635
,53.8156,8/2/2019 17:40,43679.73637
,79.48,8/2/2019 17:40,43679.73638
,36.9828,8/2/2019 17:40,43679.73639
,34.3869,8/2/2019 17:40,43679.7364
,62.6617,8/2/2019 17:40,43679.73641
,60.9539,8/2/2019 17:40,43679.73642
,27.7924,8/2/2019 17:40,43679.73644
,37.5246,8/2/2019 17:40,43679.73645
,60.6159,8/2/2019 17:40,43679.73646
,49.4851,8/2/2019 17:40,43679.73647
,64.2795,8/2/2019 17:40,43679.73648
,64.3532,8/2/2019 17:40,43679.73649
,49.1748,8/2/2019 17:40,43679.7365
,57.2464,8/2/2019 17:40,43679.73652
,60.3733,8/2/2019 17:40,43679.73653
,58.3845,8/2/2019 17:40,43679.73654
,64.9662,8/2/2019 17:40,43679.73655
,47.0447,8/2/2019 17:40,43679.73656
,59.1901,8/2/2019 17:40,43679.73657
,63.2774,8/2/2019 17:40,43679.73659
,70.9955,8/2/2019 17:40,43679.7366
,52.5495,8/2/2019 17:40,43679.73661
,54.7638,8/2/2019 17:40,43679.73662
,49.9373,8/2/2019 17:40,43679.73663
,57.577,8/2/2019 17:40,43679.73664
,48.6025,8/2/2019 17:40,43679.73666
,51.956,8/2/2019 17:40,43679.73667
,68.9173,8/2/2019 17:40,43679.73668
,42.6603,8/2/2019 17:40,43679.73669
,52.1586,8/2/2019 17:40,43679.7367
,40.22,8/2/2019 17:40,43679.73671
,55.7974,8/2/2019 17:40,43679.73672
,43.94,8/2/2019 17:40,43679.73674
,68.6376,8/2/2019 17:40,43679.73675
,64.645,8/2/2019 17:40,43679.73676
,62.8031,8/2/2019 17:40,43679.73677
,76.7103,8/2/2019 17:40,43679.73678
,59.7965,8/2/2019 17:40,43679.73679
,58.7478,8/2/2019 17:41,43679.73681
,23.9849,8/2/2019 17:41,43679.73682
,65.1671,8/2/2019 17:41,43679.73683
,51.8275,8/2/2019 17:41,43679.73684
,68.7388,8/2/2019 17:41,43679.73685
,53.6303,8/2/2019 17:41,43679.73686
,54.6933,8/2/2019 17:41,43679.73688
,52.7324,8/2/2019 17:41,43679.73689
,38.4265,8/2/2019 17:41,43679.7369
,55.1804,8/2/2019 17:41,43679.73691
,61.3832,8/2/2019 17:41,43679.73692
,56.0353,8/2/2019 17:41,43679.73693
,51.0444,8/2/2019 17:41,43679.73694
,55.2674,8/2/2019 17:41,43679.73696
,48.9864,8/2/2019 17:41,43679.73697
,54.5566,8/2/2019 17:41,43679.73698
,38.7838,8/2/2019 17:41,43679.73699
,49.9782,8/2/2019 17:41,43679.737
,50.2102,8/2/2019 17:41,43679.73701
,56.6702,8/2/2019 17:41,43679.73703
,60.26,8/2/2019 17:41,43679.73704
,56.7601,8/2/2019 17:41,43679.73705
,48.2806,8/2/2019 17:41,43679.73706
,56.075,8/2/2019 17:41,43679.73707
,62.6211,8/2/2019 17:41,43679.73708
,51.2972,8/2/2019 17:41,43679.73709
,83.0929,8/2/2019 17:41,43679.73711
,63.3523,8/2/2019 17:41,43679.73712
,49.3385,8/2/2019 17:41,43679.73713
,46.6359,8/2/2019 17:41,43679.73714
,59.3393,8/2/2019 17:41,43679.73715
,60.0205,8/2/2019 17:41,43679.73716
,69.2657,8/2/2019 17:41,43679.73718
,60.2603,8/2/2019 17:41,43679.73719
,64.3304,8/2/2019 17:41,43679.7372
,53.1493,8/2/2019 17:41,43679.73721
,55.8734,8/2/2019 17:41,43679.73722
,60.4892,8/2/2019 17:41,43679.73723
,63.7392,8/2/2019 17:41,43679.73725
,23.5526,8/2/2019 17:41,43679.73726
,42.742,8/2/2019 17:41,43679.73727
,68.077,8/2/2019 17:41,43679.73728
,46.7017,8/2/2019 17:41,43679.73729
,67.5437,8/2/2019 17:41,43679.7373
,51.5228,8/2/2019 17:41,43679.73731
,66.3242,8/2/2019 17:41,43679.73733
,51.9332,8/2/2019 17:41,43679.73734
,71.3678,8/2/2019 17:41,43679.73735
,59.5338,8/2/2019 17:41,43679.73736
,47.3689,8/2/2019 17:41,43679.73737
,60.0621,8/2/2019 17:41,43679.73738
,43.1296,8/2/2019 17:41,43679.7374
,51.4762,8/2/2019 17:41,43679.73741
,51.72,8/2/2019 17:41,43679.73742
,63.3026,8/2/2019 17:41,43679.73743
,64.3519,8/2/2019 17:41,43679.73744
,65.3016,8/2/2019 17:41,43679.73745
,61.1838,8/2/2019 17:41,43679.73747
,57.4683,8/2/2019 17:41,43679.73748
,48.9229,8/2/2019 17:41,43679.73749
,39.9356,8/2/2019 17:42,43679.7375
,43.9255,8/2/2019 17:42,43679.73751
,55.1592,8/2/2019 17:42,43679.73752
,36.3581,8/2/2019 17:42,43679.73753
,50.0429,8/2/2019 17:42,43679.73755
,31.546,8/2/2019 17:42,43679.73756
,46.8394,8/2/2019 17:42,43679.73757
,51.8929,8/2/2019 17:42,43679.73758
,52.065,8/2/2019 17:42,43679.73759
,71.3356,8/2/2019 17:42,43679.7376
,47.5323,8/2/2019 17:42,43679.73762
,39.7649,8/2/2019 17:42,43679.73763
,59.6841,8/2/2019 17:42,43679.73764
,69.3956,8/2/2019 17:42,43679.73765
,53.8579,8/2/2019 17:42,43679.73766
,60.7434,8/2/2019 17:42,43679.73767
,40.6913,8/2/2019 17:42,43679.73769
,43.9515,8/2/2019 17:42,43679.7377
,60.4066,8/2/2019 17:42,43679.73771
,60.5104,8/2/2019 17:42,43679.73772
,67.5204,8/2/2019 17:42,43679.73773
,50.7181,8/2/2019 17:42,43679.73774
,69.5642,8/2/2019 17:42,43679.73775
,53.9893,8/2/2019 17:42,43679.73777
,50.6342,8/2/2019 17:42,43679.73778
,51.3339,8/2/2019 17:42,43679.73779
,57.3132,8/2/2019 17:42,43679.7378
,53.8295,8/2/2019 17:42,43679.73781
,53.1483,8/2/2019 17:42,43679.73782
,61.1704,8/2/2019 17:42,43679.73784
,44.7322,8/2/2019 17:42,43679.73785
,54.0785,8/2/2019 17:42,43679.73786
,62.6786,8/2/2019 17:42,43679.73787
,54.4953,8/2/2019 17:42,43679.73788
,59.9992,8/2/2019 17:42,43679.73789
,51.4591,8/2/2019 17:42,43679.73791
,53.1366,8/2/2019 17:42,43679.73792
,56.9672,8/2/2019 17:42,43679.73793
,64.471,8/2/2019 17:42,43679.73794
,41.6157,8/2/2019 17:42,43679.73795
,52.8859,8/2/2019 17:42,43679.73796
,46.5662,8/2/2019 17:42,43679.73797
,61.0664,8/2/2019 17:42,43679.73799
,41.889,8/2/2019 17:42,43679.738
,65.4291,8/2/2019 17:42,43679.73801
,75.906,8/2/2019 17:42,43679.73802
,59.1735,8/2/2019 17:42,43679.73803
,57.7907,8/2/2019 17:42,43679.73804
,55.7487,8/2/2019 17:42,43679.73806
,65.7652,8/2/2019 17:42,43679.73807
,63.8407,8/2/2019 17:42,43679.73808
,59.4024,8/2/2019 17:42,43679.73809
,51.0697,8/2/2019 17:42,43679.7381
,50.3374,8/2/2019 17:42,43679.73811
,61.3805,8/2/2019 17:42,43679.73813
,69.7111,8/2/2019 17:42,43679.73814
,60.1227,8/2/2019 17:42,43679.73815
,76.3102,8/2/2019 17:42,43679.73816
,57.5221,8/2/2019 17:42,43679.73817
,66.4849,8/2/2019 17:42,43679.73818
,37.3522,8/2/2019 17:43,43679.73819
,42.6159,8/2/2019 17:43,43679.73821
